OrderID,CustomerID,OrderDate,OrderAmount
O5110,C1269,2024-05-13,8924
O5111,C1583,2025-04-01,1622
O5112,C1523,2023-06-29,18926
O5113,C1440,2025-11-02,5165
O5114,C1661,2023-03-27,12032
O5115,C1587,2023-10-06,12539
O5116,C1580,2024-09-29,17220
O5117,C1155,2023-06-25,7891
O5118,C1651,2023-01-14,15507
O5119,C1355,2024-01-23,9242
O5120,C1044,2024-02-14,17040
O5121,C1036,2025-10-09,11940
O5122,C1611,2024-05-28,5614
O5123,C1023,2024-12-10,5736
O5124,C1575,2023-06-20,4729
O5125,C1659,2025-08-04,3252
O5126,C1701,2023-09-25,15686
O5127,C1852,2024-08-02,9368
O5128,C1380,2024-06-13,3680
O5129,C1053,2024-04-09,2725
O5130,C1040,2024-08-10,8712
O5131,C1930,2023-11-23,5590
O5132,C1252,2023-01-09,18653
O5133,C1321,2024-02-04,5003
O5134,C1009,2025-05-21,4626
O5135,C1017,2023-10-08,19488
O5136,C1916,2025-03-04,15744
O5137,C1787,2024-02-21,10114
O5138,C2000,2024-04-22,10960
O5139,C1462,2024-02-13,12558
O5140,C1020,2024-10-03,19370
O5141,C1070,2024-07-17,10036
O5142,C1727,2024-09-25,17953
O5143,C1128,2025-11-13,12725
O5144,C1634,2023-05-26,17543
O5145,C1007,2025-01-19,12223
O5146,C1434,2023-02-05,4158
O5147,C1442,2023-10-16,6765
O5148,C1731,2023-01-31,10973
O5149,C1624,2025-04-06,15983
O5150,C1696,2023-01-09,14600
O5151,C1260,2025-09-13,7282
O5152,C1045,2024-04-23,11252
O5153,C1757,2024-07-11,4518
O5154,C1576,2023-04-26,17706
O5155,C1130,2023-06-15,1182
O5156,C1035,2025-06-14,8666
O5157,C1915,2024-09-09,15221
O5158,C1606,2024-01-19,18709
O5159,C1433,2025-02-02,3248
O5160,C1708,2025-05-12,1357
O5161,C1814,2024-12-07,19349
O5162,C1305,2025-07-12,4853
O5163,C1580,2025-10-14,16844
O5164,C1205,2025-02-14,19798
O5165,C1149,2023-02-10,16228
O5166,C1745,2024-12-27,3510
O5167,C1894,2025-02-15,11902
O5168,C1896,2025-09-23,13394
O5169,C1901,2024-02-10,19641
O5170,C1799,2025-02-12,3616
O5171,C1914,2023-11-26,19160
O5172,C1633,2024-08-18,11638
O5173,C1805,2023-04-26,5369
O5174,C1699,2024-06-29,6770
O5175,C1485,2024-03-11,11622
O5176,C1444,2025-03-06,5009
O5177,C1744,2025-01-04,14811
O5178,C1428,2023-07-15,16795
O5179,C1020,2025-10-22,18618
O5180,C1580,2024-12-04,11805
O5181,C1171,2023-04-11,12624
O5182,C1569,2023-04-17,12569
O5183,C1377,2024-08-27,7115
O5184,C1294,2024-11-01,19079
O5185,C1578,2025-03-04,15172
O5186,C1176,2024-10-15,3654
O5187,C1955,2023-06-18,16838
O5188,C1886,2024-11-19,3076
O5189,C1285,2025-03-17,8669
O5190,C1053,2024-12-26,3393
O5191,C1270,2025-08-14,12903
O5192,C1570,2023-11-25,7471
O5193,C1320,2022-12-15,2869
O5194,C1039,2024-01-27,18694
O5195,C1130,2024-05-09,6642
O5196,C1723,2023-11-08,11402
O5197,C1678,2024-06-29,5744
O5198,C1504,2023-05-09,17936
O5199,C1747,2023-02-04,6165
O5200,C1707,2024-10-25,4400
O5201,C1127,2025-10-07,5218
O5202,C1002,2024-04-22,19390
O5203,C1112,2025-09-29,4022
O5204,C1583,2025-03-04,12830
O5205,C1780,2024-09-01,9421
O5206,C1613,2025-04-24,18540
O5207,C1472,2023-08-15,15966
O5208,C1839,2023-09-28,12121
O5209,C1709,2023-04-22,2536
O5210,C1519,2025-06-20,16760
O5211,C1439,2025-04-22,8317
O5212,C1068,2024-04-08,9965
O5213,C1607,2025-10-04,17572
O5214,C1288,2024-08-14,3466
O5215,C1551,2023-12-09,19717
O5216,C1547,2023-10-25,12485
O5217,C1734,2023-12-19,14298
O5218,C1385,2025-09-05,1500
O5219,C1327,2025-10-26,4635
O5220,C1183,2023-12-17,8711
O5221,C1452,2023-06-27,10761
O5222,C1600,2024-03-29,7040
O5223,C1442,2025-06-29,19027
O5224,C1577,2024-01-14,15214
O5225,C1447,2023-03-25,3517
O5226,C1515,2023-05-18,6638
O5227,C1049,2023-12-04,7640
O5228,C1336,2025-11-11,15927
O5229,C1202,2023-10-20,10064
O5230,C1637,2024-02-11,14768
O5231,C1632,2024-10-31,10037
O5232,C1885,2023-12-12,1263
O5233,C1955,2023-08-23,16729
O5234,C1360,2025-09-03,12381
O5235,C1046,2025-09-28,7063
O5236,C1902,2023-10-10,10983
O5237,C1217,2023-12-07,19258
O5238,C1613,2023-04-01,17745
O5239,C1883,2024-07-05,6389
O5240,C1573,2024-03-11,15495
O5241,C1684,2023-10-02,12694
O5242,C1968,2024-06-11,4751
O5243,C1750,2024-11-08,15068
O5244,C1785,2023-12-11,14184
O5245,C1275,2023-02-23,14599
O5246,C1208,2025-10-06,9258
O5247,C1389,2022-12-08,16377
O5248,C1474,2024-02-04,2882
O5249,C1030,2023-01-23,3799
O5250,C1026,2025-11-28,3118
O5251,C1184,2024-12-17,7036
O5252,C1772,2024-10-02,18480
O5253,C1236,2024-12-15,19771
O5254,C1391,2024-12-27,1432
O5255,C1346,2024-01-19,14810
O5256,C1259,2023-12-08,13144
O5257,C1019,2023-01-09,18774
O5258,C1197,2024-02-10,5474
O5259,C1494,2023-07-24,15024
O5260,C1798,2023-12-31,4991
O5261,C1747,2025-02-18,8534
O5262,C1026,2023-01-15,7189
O5263,C1168,2024-03-19,586
O5264,C1228,2025-09-20,8843
O5265,C1014,2025-02-12,19035
O5266,C1831,2024-03-24,8263
O5267,C1083,2023-12-02,7217
O5268,C1473,2023-10-21,9936
O5269,C1228,2025-11-24,4139
O5270,C1023,2023-05-09,19352
O5271,C1565,2023-09-09,2086
O5272,C1029,2024-12-08,19175
O5273,C1967,2024-01-18,16926
O5274,C1960,2024-07-06,12759
O5275,C1220,2025-07-28,6265
O5276,C1769,2024-04-28,12649
O5277,C1251,2025-09-21,13023
O5278,C1865,2022-12-06,5652
O5279,C1872,2024-03-17,7474
O5280,C1202,2025-11-25,18463
O5281,C1299,2025-06-26,3492
O5282,C1260,2024-08-26,622
O5283,C1721,2022-12-06,12012
O5284,C1466,2024-06-08,16690
O5285,C1870,2024-01-22,17843
O5286,C1253,2023-11-10,1138
O5287,C1335,2023-10-31,14708
O5288,C1573,2025-06-02,16176
O5289,C1606,2025-06-18,5251
O5290,C1400,2025-08-26,5512
O5291,C1615,2024-01-05,10518
O5292,C1567,2025-07-10,437
O5293,C1824,2025-09-16,9934
O5294,C1609,2024-11-22,10511
O5295,C1758,2024-09-13,17123
O5296,C1353,2025-02-24,3823
O5297,C1676,2023-10-04,17954
O5298,C1918,2024-07-11,12489
O5299,C1347,2025-01-10,10258
O5300,C1501,2025-03-01,19031
O5301,C1921,2025-01-07,3648
O5302,C1712,2023-03-11,17178
O5303,C1057,2025-11-11,11196
O5304,C1249,2025-11-15,414
O5305,C1956,2024-10-02,16974
O5306,C1893,2025-05-09,4841
O5307,C1400,2025-01-12,15604
O5308,C1999,2023-01-30,1439
O5309,C1544,2025-04-05,6705
O5310,C1334,2025-08-19,1704
O5311,C1802,2024-11-04,10019
O5312,C1037,2023-01-25,14392
O5313,C1721,2024-09-17,17283
O5314,C1538,2024-08-21,13993
O5315,C1409,2023-12-09,19607
O5316,C1548,2023-12-05,3429
O5317,C1915,2024-11-17,11776
O5318,C1376,2024-11-11,4983
O5319,C1463,2025-10-22,19728
O5320,C1930,2025-01-28,4887
O5321,C1530,2023-11-28,2906
O5322,C1233,2024-06-09,10985
O5323,C1755,2023-08-16,11666
O5324,C2000,2023-01-20,12376
O5325,C1953,2025-03-11,8011
O5326,C1913,2025-04-05,6143
O5327,C1333,2024-03-26,14470
O5328,C1592,2025-05-15,2044
O5329,C1001,2023-01-03,5462
O5330,C1852,2023-07-11,15936
O5331,C1359,2023-05-08,17315
O5332,C1899,2025-11-07,8999
O5333,C1152,2025-11-12,8356
O5334,C1914,2023-02-19,7528
O5335,C1235,2024-11-22,14779
O5336,C1566,2024-02-19,629
O5337,C1539,2025-08-12,15811
O5338,C1656,2024-07-19,9774
O5339,C1592,2023-04-22,19424
O5340,C1478,2025-04-14,16610
O5341,C1777,2022-12-18,8237
O5342,C1973,2023-12-27,18771
O5343,C1145,2022-12-28,12175
O5344,C1327,2024-10-04,16166
O5345,C1683,2023-05-09,12879
O5346,C1052,2025-10-12,3779
O5347,C1162,2025-07-07,17877
O5348,C1530,2024-09-03,10578
O5349,C1026,2025-09-12,8225
O5350,C1800,2023-01-09,6279
O5351,C1823,2023-07-01,9876
O5352,C1839,2025-07-16,3554
O5353,C1796,2025-07-26,16440
O5354,C1847,2023-02-21,908
O5355,C1676,2025-07-25,8703
O5356,C1999,2024-01-27,8126
O5357,C1925,2025-05-17,8977
O5358,C1449,2025-11-17,9843
O5359,C1799,2023-07-29,6125
O5360,C1769,2025-11-07,4510
O5361,C1468,2023-05-11,4396
O5362,C1641,2024-04-12,17353
O5363,C1807,2025-11-01,14886
O5364,C1514,2023-02-13,19429
O5365,C1916,2025-09-13,11535
O5366,C1366,2024-11-16,7666
O5367,C1418,2023-03-22,9487
O5368,C1775,2024-11-26,5913
O5369,C1353,2025-02-01,14026
O5370,C1353,2023-10-31,10550
O5371,C1158,2023-02-24,13616
O5372,C1024,2022-12-24,18339
O5373,C1083,2024-03-28,1482
O5374,C1144,2023-12-04,6303
O5375,C1342,2023-05-24,4641
O5376,C1623,2024-07-12,17331
O5377,C1820,2025-08-14,1869
O5378,C1770,2025-06-29,3337
O5379,C1519,2023-08-14,1643
O5380,C1836,2023-02-05,12661
O5381,C1821,2022-12-26,14177
O5382,C1962,2023-11-30,3697
O5383,C1147,2025-08-26,13232
O5384,C1294,2023-09-12,2034
O5385,C1925,2024-06-04,11810
O5386,C1187,2024-10-23,11051
O5387,C1696,2025-07-31,17402
O5388,C1002,2025-04-15,16421
O5389,C1979,2025-09-12,5605
O5390,C1780,2024-01-09,10656
O5391,C1228,2024-10-25,16361
O5392,C1578,2025-03-21,8780
O5393,C1836,2025-06-16,5609
O5394,C1201,2024-02-04,15086
O5395,C1690,2023-11-09,10351
O5396,C1473,2025-06-16,10306
O5397,C1749,2024-05-18,11652
O5398,C1711,2025-09-06,19591
O5399,C1432,2025-07-28,14375
O5400,C1945,2025-04-13,4675
O5401,C1690,2023-01-16,16380
O5402,C1736,2024-06-25,5017
O5403,C1702,2023-07-16,16959
O5404,C1029,2023-02-14,12522
O5405,C1526,2025-02-23,10951
O5406,C1006,2024-04-08,11857
O5407,C1550,2023-07-31,11068
O5408,C1570,2025-10-06,5968
O5409,C1652,2024-07-14,17266
O5410,C1044,2024-03-24,17381
O5411,C1091,2023-09-04,19097
O5412,C1654,2023-03-25,10309
O5413,C1239,2023-08-07,12692
O5414,C1466,2025-08-12,11320
O5415,C1367,2023-11-16,13988
O5416,C1368,2023-05-01,7047
O5417,C1346,2023-02-10,19642
O5418,C1474,2023-12-30,6956
O5419,C1097,2024-09-10,3875
O5420,C1477,2023-01-21,10957
O5421,C1632,2023-02-09,7446
O5422,C1929,2025-08-09,3205
O5423,C1814,2025-12-02,9917
O5424,C1390,2024-12-11,6332
O5425,C1471,2025-06-24,18348
O5426,C1860,2024-09-14,12114
O5427,C1329,2024-10-18,15273
O5428,C1747,2024-07-13,6633
O5429,C2000,2025-07-26,14750
O5430,C1816,2023-08-19,3422
O5431,C1446,2024-09-28,9998
O5432,C1440,2025-06-29,19826
O5433,C1273,2025-05-19,13033
O5434,C1442,2024-11-16,16924
O5435,C1616,2025-08-31,12070
O5436,C1068,2024-04-10,4946
O5437,C1852,2024-11-30,9412
O5438,C1447,2024-12-08,10778
O5439,C1912,2025-08-22,19734
O5440,C1725,2025-10-23,3639
O5441,C1681,2024-02-17,15684
O5442,C1273,2023-12-12,9549
O5443,C1761,2024-02-20,7146
O5444,C1156,2024-01-20,422
O5445,C1908,2023-04-21,18863
O5446,C1559,2023-09-02,934
O5447,C1093,2024-10-26,15262
O5448,C1763,2025-09-16,10964
O5449,C1908,2023-04-05,1148
O5450,C1611,2024-06-30,12119
O5451,C1374,2023-01-21,1154
O5452,C1691,2024-06-08,9022
O5453,C1525,2024-02-28,12162
O5454,C1238,2025-09-21,3011
O5455,C1643,2025-11-24,15222
O5456,C1454,2023-06-22,5079
O5457,C1238,2023-09-13,7460
O5458,C1865,2023-04-06,3299
O5459,C1047,2024-03-07,1605
O5460,C1038,2024-06-18,16495
O5461,C1990,2023-11-30,6412
O5462,C1863,2025-03-18,13976
O5463,C1109,2023-03-18,502
O5464,C1032,2024-09-28,5964
O5465,C1843,2023-07-23,14014
O5466,C1570,2023-06-03,19258
O5467,C1972,2023-09-05,661
O5468,C1060,2023-11-22,13774
O5469,C1499,2025-01-24,11794
O5470,C1143,2024-04-16,17978
O5471,C1897,2023-01-11,17353
O5472,C1804,2025-11-18,2290
O5473,C1350,2025-07-16,6918
O5474,C1081,2024-01-14,19470
O5475,C1183,2023-12-03,9278
O5476,C1697,2025-07-18,9275
O5477,C1219,2024-03-05,18799
O5478,C1954,2025-06-19,14127
O5479,C1479,2024-07-30,2847
O5480,C1828,2025-04-09,13500
O5481,C1717,2024-04-10,10084
O5482,C1421,2023-02-11,6838
O5483,C1124,2025-05-24,4600
O5484,C1215,2024-05-27,8848
O5485,C1056,2024-02-13,8905
O5486,C1183,2023-03-14,16665
O5487,C1325,2023-02-09,2509
O5488,C1321,2023-08-22,3766
O5489,C1943,2024-07-23,8326
O5490,C1733,2023-12-11,18198
O5491,C1530,2023-06-11,19257
O5492,C1594,2023-11-14,19845
O5493,C1090,2024-08-18,7782
O5494,C1228,2024-08-01,8482
O5495,C1633,2024-10-03,17794
O5496,C1306,2024-10-05,2762
O5497,C1084,2023-12-23,9508
O5498,C1806,2025-10-03,18092
O5499,C1693,2024-11-22,1307
O5500,C1941,2023-07-30,2093
O5501,C1795,2025-08-03,11261
O5502,C1261,2025-02-09,7901
O5503,C1920,2024-12-03,19187
O5504,C1249,2024-10-15,2743
O5505,C1075,2024-02-02,15638
O5506,C1740,2025-02-27,17669
O5507,C1513,2023-11-16,11521
O5508,C1148,2024-06-27,2364
O5509,C1415,2023-01-07,7108
O5510,C1886,2023-11-05,3042
O5511,C1160,2025-07-06,19316
O5512,C1193,2023-09-12,1431
O5513,C1479,2024-08-11,9699
O5514,C1872,2023-09-11,19031
O5515,C1743,2025-02-21,7100
O5516,C1156,2024-09-05,5863
O5517,C1611,2023-05-14,18248
O5518,C1519,2023-07-18,4309
O5519,C1396,2025-10-24,18945
O5520,C1349,2024-06-14,11867
O5521,C1394,2023-01-14,14138
O5522,C1333,2024-07-22,17637
O5523,C1590,2023-05-01,17888
O5524,C1033,2025-02-08,12333
O5525,C1564,2025-02-17,7847
O5526,C1959,2025-08-21,5118
O5527,C1044,2025-11-01,18325
O5528,C1917,2025-01-09,11606
O5529,C1635,2025-07-03,11930
O5530,C1464,2025-05-24,3471
O5531,C1322,2023-04-25,17367
O5532,C1898,2025-08-25,12918
O5533,C1837,2024-04-16,8945
O5534,C1453,2024-05-28,16935
O5535,C1479,2024-01-25,1421
O5536,C1356,2023-03-13,2541
O5537,C1001,2023-05-10,16582
O5538,C1287,2024-09-06,16299
O5539,C1427,2024-10-24,16414
O5540,C1102,2023-11-06,14977
O5541,C1328,2024-11-25,13886
O5542,C1256,2023-03-20,6066
O5543,C1867,2022-12-20,15747
O5544,C1789,2023-07-01,1390
O5545,C1662,2025-05-21,7890
O5546,C1830,2023-08-09,9438
O5547,C1080,2024-11-26,7735
O5548,C1007,2025-11-24,10999
O5549,C1735,2025-01-08,3542
O5550,C1846,2023-08-06,1349
O5551,C1344,2023-08-15,9886
O5552,C1874,2023-03-01,18135
O5553,C1662,2023-03-30,18161
O5554,C1479,2023-04-26,17707
O5555,C1315,2025-07-28,6313
O5556,C1833,2023-09-22,2086
O5557,C1885,2023-10-03,14611
O5558,C1888,2023-07-10,19349
O5559,C1672,2023-12-02,12266
O5560,C1271,2023-06-17,4297
O5561,C1536,2023-01-14,17499
O5562,C1243,2023-01-20,12418
O5563,C1051,2024-08-30,781
O5564,C1938,2024-12-18,10605
O5565,C1176,2025-08-16,9221
O5566,C1496,2024-07-27,15360
O5567,C1794,2024-10-31,13526
O5568,C1235,2025-06-19,18345
O5569,C1862,2025-02-16,3330
O5570,C1076,2024-10-02,18631
O5571,C1769,2023-10-11,6675
O5572,C1515,2023-11-20,3844
O5573,C1290,2025-01-25,18847
O5574,C1361,2023-10-07,16751
O5575,C1159,2025-01-02,15005
O5576,C1905,2025-08-19,18270
O5577,C1373,2024-12-24,1552
O5578,C1077,2023-01-19,2319
O5579,C1992,2025-04-08,14948
O5580,C1871,2025-02-17,2598
O5581,C1161,2025-07-13,8269
O5582,C1488,2023-03-02,18064
O5583,C1318,2024-05-23,7759
O5584,C1253,2025-04-27,1775
O5585,C1396,2024-09-17,7462
O5586,C1362,2024-10-09,17044
O5587,C1880,2025-04-21,3433
O5588,C1675,2023-03-08,19671
O5589,C1004,2023-12-17,11544
O5590,C1523,2023-03-23,19906
O5591,C1385,2025-09-10,5733
O5592,C1848,2024-11-03,18854
O5593,C1745,2025-01-14,2131
O5594,C1398,2024-09-11,7939
O5595,C1096,2025-08-22,7570
O5596,C1964,2023-12-20,9503
O5597,C1075,2024-06-23,18143
O5598,C1812,2023-03-31,8975
O5599,C1645,2024-09-22,9692
O5600,C1883,2025-06-11,15403
O5601,C1857,2022-12-09,15728
O5602,C1360,2025-01-25,17058
O5603,C1934,2025-09-07,17572
O5604,C1213,2024-04-12,18154
O5605,C1505,2025-04-16,12062
O5606,C1634,2024-07-04,11555
O5607,C1854,2024-02-04,10801
O5608,C1519,2024-04-12,7448
O5609,C1794,2025-02-15,15043
O5610,C1548,2025-01-16,3101
O5611,C1519,2023-02-15,15005
O5612,C1253,2024-08-17,1567
O5613,C1434,2023-09-23,7221
O5614,C1502,2023-12-11,6227
O5615,C1615,2024-02-17,9854
O5616,C1737,2025-09-02,709
O5617,C1650,2024-01-01,17199
O5618,C1050,2024-09-07,12792
O5619,C1653,2023-08-23,17160
O5620,C1143,2024-05-18,19982
O5621,C1810,2025-10-16,3112
O5622,C1864,2023-04-11,9088
O5623,C1236,2024-01-17,7333
O5624,C1107,2023-10-06,1197
O5625,C1500,2023-03-02,11735
O5626,C1859,2024-07-20,14455
O5627,C1597,2025-02-11,14217
O5628,C1156,2023-07-20,12978
O5629,C1892,2024-11-05,967
O5630,C1784,2025-08-15,651
O5631,C1494,2023-02-19,13797
O5632,C1341,2025-10-17,1854
O5633,C1117,2025-10-19,14223
O5634,C1747,2025-07-17,15547
O5635,C1728,2023-05-12,15946
O5636,C1475,2025-09-09,8506
O5637,C1788,2025-09-14,4382
O5638,C1669,2024-05-27,6683
O5639,C1469,2023-03-28,2420
O5640,C1074,2024-07-13,10167
O5641,C1008,2023-11-16,14138
O5642,C1147,2025-02-15,3525
O5643,C1056,2025-11-15,14874
O5644,C1750,2023-10-07,2599
O5645,C1515,2024-06-09,19360
O5646,C1842,2025-08-13,15898
O5647,C1768,2023-10-30,1450
O5648,C1549,2023-12-18,2583
O5649,C1533,2023-05-07,16248
O5650,C1614,2023-01-20,13389
O5651,C1683,2025-02-01,15295
O5652,C1649,2025-07-20,16058
O5653,C1357,2024-06-20,13904
O5654,C1835,2024-03-29,16030
O5655,C1504,2025-09-02,17972
O5656,C1790,2025-08-27,2787
O5657,C1275,2025-04-17,7063
O5658,C1819,2023-06-10,12917
O5659,C1226,2023-11-26,13979
O5660,C1307,2024-11-20,8871
O5661,C1828,2023-07-01,18015
O5662,C1411,2025-06-30,17973
O5663,C1698,2025-07-07,12461
O5664,C1645,2023-10-13,13739
O5665,C1136,2024-04-17,18245
O5666,C1313,2023-02-01,6115
O5667,C1291,2023-10-14,14300
O5668,C1736,2025-10-25,17482
O5669,C1789,2023-09-28,6598
O5670,C1021,2025-08-13,10961
O5671,C1177,2024-06-19,14200
O5672,C1895,2023-11-06,16885
O5673,C1701,2025-01-15,5106
O5674,C1238,2024-09-10,4933
O5675,C1368,2023-08-27,10388
O5676,C1437,2023-01-24,18841
O5677,C1719,2023-07-10,5838
O5678,C1525,2025-01-31,9818
O5679,C1026,2024-04-08,618
O5680,C1670,2024-01-28,465
O5681,C1131,2025-08-19,7044
O5682,C1437,2024-12-04,2730
O5683,C1651,2023-07-02,8643
O5684,C1830,2023-06-26,1893
O5685,C1268,2025-08-07,7388
O5686,C1196,2023-10-30,16869
O5687,C1589,2025-11-20,9593
O5688,C1241,2025-04-04,11776
O5689,C1051,2023-12-15,5511
O5690,C1529,2025-01-31,8318
O5691,C1494,2024-09-21,7247
O5692,C1636,2023-10-25,9924
O5693,C1620,2024-05-07,5199
O5694,C1420,2023-01-11,4163
O5695,C1463,2024-03-11,2411
O5696,C1164,2024-06-07,4187
O5697,C1785,2025-09-19,15103
O5698,C1015,2025-05-31,12815
O5699,C1705,2023-12-17,15474
O5700,C1111,2025-03-27,17247
O5701,C1362,2025-02-22,1758
O5702,C1709,2023-11-18,7260
O5703,C1987,2024-03-01,525
O5704,C1165,2025-05-12,4099
O5705,C1515,2024-09-25,6419
O5706,C1126,2022-12-22,1244
O5707,C1151,2024-09-21,3697
O5708,C1757,2023-02-19,17391
O5709,C1489,2025-04-13,7684
O5710,C1458,2024-04-16,14050
O5711,C1913,2024-12-18,14583
O5712,C1961,2025-01-27,4771
O5713,C1294,2023-04-18,13935
O5714,C1555,2023-10-25,16366
O5715,C1274,2024-03-24,16299
O5716,C1034,2024-03-11,5205
O5717,C1655,2025-11-03,5507
O5718,C1470,2025-06-21,11000
O5719,C1028,2025-09-11,12106
O5720,C1020,2024-02-28,16771
O5721,C1785,2023-01-29,12242
O5722,C1841,2025-07-05,17970
O5723,C1296,2023-05-01,8857
O5724,C1775,2025-03-09,6423
O5725,C1291,2024-04-07,18557
O5726,C1355,2023-11-25,14087
O5727,C1501,2025-07-12,5034
O5728,C1336,2024-12-22,4428
O5729,C1943,2025-06-29,6219
O5730,C1728,2025-06-12,14153
O5731,C1528,2024-03-15,17991
O5732,C1085,2025-10-13,11608
O5733,C1468,2024-09-12,4718
O5734,C1324,2024-01-05,1214
O5735,C1372,2023-01-01,1600
O5736,C1142,2023-07-19,19995
O5737,C1258,2023-12-05,15117
O5738,C1234,2023-08-15,1986
O5739,C1514,2024-09-18,14402
O5740,C1544,2025-09-23,634
O5741,C1908,2024-02-10,14017
O5742,C1412,2023-08-20,3596
O5743,C1631,2023-04-18,9260
O5744,C1332,2024-07-09,12292
O5745,C1399,2025-11-07,8424
O5746,C1718,2023-02-09,17077
O5747,C1847,2024-10-06,11096
O5748,C1806,2023-02-12,10645
O5749,C1764,2023-06-14,4709
O5750,C1692,2025-02-12,19536
O5751,C1194,2025-05-07,6908
O5752,C1195,2024-12-24,18670
O5753,C1684,2024-11-08,18458
O5754,C1616,2025-01-09,9379
O5755,C1543,2023-05-24,15492
O5756,C1240,2025-06-13,9554
O5757,C1850,2025-03-15,10580
O5758,C1305,2024-09-30,15714
O5759,C1682,2025-05-07,17328
O5760,C1174,2025-11-21,7005
O5761,C1753,2025-03-09,7402
O5762,C1819,2025-01-19,4809
O5763,C1857,2025-03-09,19659
O5764,C1951,2025-08-09,14865
O5765,C1698,2025-09-04,18206
O5766,C1785,2025-07-21,10489
O5767,C1065,2024-06-01,14777
O5768,C1672,2024-02-06,11177
O5769,C1343,2023-02-11,4978
O5770,C1125,2023-02-02,7737
O5771,C1800,2023-06-30,14752
O5772,C1431,2024-10-13,7044
O5773,C1864,2024-03-24,12375
O5774,C1205,2023-04-24,8594
O5775,C1760,2025-02-20,13920
O5776,C1518,2025-05-22,3490
O5777,C1760,2024-03-07,5982
O5778,C1154,2025-07-07,8530
O5779,C1244,2025-11-29,3193
O5780,C1256,2025-10-09,11942
O5781,C1978,2025-01-22,2767
O5782,C1826,2022-12-25,3452
O5783,C1113,2024-10-03,5525
O5784,C1856,2024-09-08,11988
O5785,C1022,2023-04-06,1117
O5786,C1082,2025-11-30,19974
O5787,C1399,2023-09-24,3991
O5788,C1109,2023-02-06,15734
O5789,C1813,2022-12-30,8840
O5790,C1912,2023-09-19,15732
O5791,C1820,2025-08-20,11196
O5792,C1967,2022-12-23,9584
O5793,C1172,2023-07-19,18680
O5794,C1653,2024-12-30,10464
O5795,C1051,2023-03-10,17951
O5796,C1833,2025-07-24,19246
O5797,C1228,2024-11-28,6309
O5798,C1365,2023-01-04,16420
O5799,C1453,2023-11-26,638
O5800,C1682,2024-03-21,751
O5801,C1426,2023-06-03,1507
O5802,C1431,2025-05-09,15267
O5803,C1735,2023-11-23,15745
O5804,C1369,2023-03-18,2203
O5805,C1741,2023-05-04,5387
O5806,C1808,2025-09-13,4626
O5807,C1316,2022-12-19,15372
O5808,C1195,2022-12-24,14430
O5809,C1347,2024-08-16,1825
O5810,C1393,2023-03-05,7750
O5811,C1988,2023-03-24,13315
O5812,C1707,2023-04-12,10440
O5813,C1127,2025-04-24,4260
O5814,C1165,2025-10-23,2479
O5815,C1052,2025-09-12,12168
O5816,C1452,2025-09-16,15695
O5817,C1466,2024-08-19,12686
O5818,C1901,2025-10-17,19624
O5819,C1882,2024-05-25,15992
O5820,C1722,2025-10-12,4371
O5821,C1014,2023-06-13,12542
O5822,C1287,2024-06-07,6927
O5823,C1863,2023-08-23,4576
O5824,C1726,2023-07-07,1702
O5825,C1759,2024-06-23,3778
O5826,C1395,2024-12-30,16222
O5827,C1841,2025-07-20,6629
O5828,C1746,2024-10-14,5157
O5829,C1838,2025-04-17,13168
O5830,C1777,2023-06-16,19301
O5831,C1367,2025-05-23,8207
O5832,C1077,2024-10-17,12643
O5833,C1650,2024-03-08,17217
O5834,C1462,2023-06-04,6494
O5835,C1931,2023-01-05,1385
O5836,C1718,2024-03-15,14361
O5837,C1969,2025-05-24,13918
O5838,C1981,2022-12-04,14572
O5839,C1433,2025-08-03,1654
O5840,C1783,2024-06-09,2315
O5841,C1288,2024-02-21,15565
O5842,C1997,2023-07-27,12557
O5843,C1418,2024-10-28,9257
O5844,C1981,2024-09-14,16418
O5845,C1248,2024-08-06,15286
O5846,C1242,2023-05-27,4501
O5847,C1615,2025-07-17,8841
O5848,C1168,2025-06-15,4097
O5849,C1850,2023-05-03,1256
O5850,C1323,2024-11-15,18343
O5851,C1365,2025-03-02,11389
O5852,C1761,2025-08-05,7811
O5853,C1193,2025-01-14,6783
O5854,C1741,2023-08-03,15691
O5855,C1211,2024-04-11,12029
O5856,C1869,2024-08-27,15081
O5857,C1967,2025-06-04,18589
O5858,C1273,2024-11-17,12445
O5859,C1633,2025-02-08,13769
O5860,C1939,2024-04-09,6789
O5861,C1627,2025-06-10,15582
O5862,C1216,2024-01-25,7239
O5863,C1799,2025-11-06,3056
O5864,C1599,2023-05-02,4762
O5865,C1497,2024-08-25,11258
O5866,C1678,2024-08-12,18894
O5867,C1935,2024-08-20,15354
O5868,C1598,2023-04-19,8745
O5869,C1907,2025-02-17,7034
O5870,C1245,2024-06-03,14088
O5871,C1942,2025-05-22,8133
O5872,C1617,2024-12-25,1634
O5873,C1056,2024-10-19,11968
O5874,C1203,2025-10-03,2247
O5875,C1918,2025-09-05,4304
O5876,C1204,2024-12-01,15181
O5877,C1999,2023-01-08,877
O5878,C1075,2024-02-15,19335
O5879,C1282,2025-03-22,1679
O5880,C1960,2023-01-07,8370
O5881,C1439,2024-10-25,19088
O5882,C1529,2024-10-23,7990
O5883,C1950,2024-02-18,18923
O5884,C1185,2023-07-02,2094
O5885,C1976,2024-12-13,17540
O5886,C1113,2023-09-04,4773
