OrderDetailID,OrderID,ProductName,Quantity,Price
OD3744,O3426,Mobile,2,2659
OD3745,O2107,TV,4,19062
OD3746,O5241,Keyboard,1,5282
OD3747,O3651,Washing Machine,1,8168
OD3748,O4916,Mouse,1,16360
OD3749,O5191,Mouse,2,14985
OD3750,O4994,Shoes,2,3761
OD3751,O6127,Laptop,2,14535
OD3752,O6353,Clothes,1,15712
OD3753,O4993,Mouse,3,6898
OD3754,O4680,Charger,1,12980
OD3755,O3618,TV,4,8624
OD3756,O4315,Shoes,4,2563
OD3757,O6271,AC,2,13339
OD3758,O5600,Charger,4,7273
OD3759,O5767,Clothes,2,2603
OD3760,O5021,Keyboard,2,10648
OD3761,O2736,Clothes,1,19050
OD3762,O6133,Laptop,3,2851
OD3763,O5822,Laptop,1,3266
OD3764,O3850,Laptop,1,640
OD3765,O2365,Mouse,3,5503
OD3766,O2018,Shoes,4,11129
OD3767,O2211,Keyboard,3,17485
OD3768,O3950,Laptop,3,19104
OD3769,O2341,Mobile,1,3824
OD3770,O2099,AC,4,7231
OD3771,O5995,Mouse,2,15935
OD3772,O3894,Washing Machine,3,13733
OD3773,O3386,Earphones,2,7429
OD3774,O2750,Shoes,4,16060
OD3775,O6359,Mobile,4,11844
OD3776,O5926,Clothes,1,18141
OD3777,O3363,Laptop,2,7777
OD3778,O5443,Clothes,3,17197
OD3779,O6855,Keyboard,1,15519
OD3780,O4746,Shoes,1,3060
OD3781,O5933,Laptop,2,12783
OD3782,O3006,Mobile,2,6849
OD3783,O5360,Shoes,4,1530
OD3784,O4769,Charger,2,14664
OD3785,O4768,AC,3,11689
OD3786,O2584,Laptop,3,3720
OD3787,O4371,Mobile,1,12038
OD3788,O5042,Mouse,2,5434
OD3789,O4667,Keyboard,2,6219
OD3790,O5158,Laptop,2,12678
OD3791,O5968,Charger,2,9171
OD3792,O3559,Washing Machine,2,8221
OD3793,O6587,Keyboard,3,7112
OD3794,O2698,Shoes,4,18209
OD3795,O4630,AC,2,3153
OD3796,O5389,Shoes,1,19213
OD3797,O5960,Laptop,2,12466
OD3798,O4974,Laptop,3,3849
OD3799,O3874,Shoes,2,19546
OD3800,O5629,Keyboard,1,12498
OD3801,O3829,Washing Machine,4,13721
OD3802,O4729,Shoes,1,5490
OD3803,O2828,Charger,1,11700
OD3804,O2825,Mobile,4,14963
OD3805,O6852,Shoes,1,5669
OD3806,O5613,Shoes,3,13190
OD3807,O5115,Mobile,2,11922
OD3808,O6789,Laptop,1,11975
OD3809,O5153,Keyboard,4,16744
OD3810,O4221,Clothes,1,5467
OD3811,O2247,Laptop,2,8845
OD3812,O2156,TV,1,12567
OD3813,O4121,Mobile,4,10230
OD3814,O5529,AC,3,12430
OD3815,O6089,Clothes,2,9674
OD3816,O6463,Charger,2,14816
OD3817,O3597,Laptop,4,8418
OD3818,O6182,Keyboard,1,11684
OD3819,O3320,Mobile,2,1831
OD3820,O4746,Laptop,2,10132
OD3821,O4690,Keyboard,3,19378
OD3822,O3028,Keyboard,3,5255
OD3823,O4940,TV,2,17476
OD3824,O5663,Laptop,3,10838
OD3825,O2442,TV,2,11680
OD3826,O2099,Mouse,3,17555
OD3827,O5777,Washing Machine,4,3234
OD3828,O6505,Washing Machine,2,16304
OD3829,O6988,Keyboard,3,9222
OD3830,O2552,Mouse,2,9536
OD3831,O2882,Laptop,2,16602
OD3832,O3066,TV,4,9362
OD3833,O2514,AC,2,2415
OD3834,O5954,Mouse,2,14220
OD3835,O3563,AC,1,18885
OD3836,O5291,AC,2,6021
OD3837,O3474,Keyboard,4,16907
OD3838,O5196,Mobile,1,16376
OD3839,O6624,Mobile,2,3413
OD3840,O4749,Earphones,2,5338
OD3841,O2491,Mouse,2,9553
OD3842,O3566,Shoes,4,3988
OD3843,O6679,AC,2,11269
OD3844,O4126,Washing Machine,4,6196
OD3845,O4813,AC,2,19626
OD3846,O4826,Laptop,4,15821
OD3847,O4869,Laptop,4,5100
OD3848,O2979,Washing Machine,1,11188
OD3849,O5582,AC,1,18426
OD3850,O2249,Shoes,4,6491
OD3851,O6145,Earphones,3,3801
OD3852,O3432,Charger,1,6108
OD3853,O3783,AC,4,4208
OD3854,O6103,Washing Machine,1,4816
OD3855,O3525,Charger,4,2113
OD3856,O2269,Charger,2,16332
OD3857,O2195,Mouse,2,7063
OD3858,O5441,Laptop,2,10405
OD3859,O5998,Keyboard,1,11573
OD3860,O5830,Mouse,1,11468
OD3861,O5074,TV,4,8750
OD3862,O2349,Clothes,1,6396
OD3863,O3538,TV,1,18496
OD3864,O2809,Washing Machine,2,14408
OD3865,O3254,Keyboard,1,13170
OD3866,O5329,Laptop,4,8773
OD3867,O3795,TV,2,3911
OD3868,O2806,Washing Machine,2,10492
OD3869,O5208,Mouse,1,7322
OD3870,O5124,Washing Machine,1,5542
OD3871,O2990,Earphones,2,19690
OD3872,O3084,Mobile,1,11764
OD3873,O6212,Mobile,2,19014
OD3874,O4008,Laptop,1,8365
OD3875,O2829,Clothes,2,13876
OD3876,O4380,AC,4,3401
OD3877,O3586,TV,1,5303
OD3878,O5528,Laptop,4,12393
OD3879,O4068,Charger,3,19016
OD3880,O3260,Keyboard,1,602
OD3881,O5520,TV,1,8410
OD3882,O2257,Charger,4,8210
OD3883,O4302,Mouse,3,15126
OD3884,O6564,Earphones,4,7025
OD3885,O3898,Washing Machine,1,9580
OD3886,O3538,Laptop,2,19506
OD3887,O5548,Mouse,2,16589
OD3888,O5849,Charger,3,9873
OD3889,O6892,Clothes,1,3702
OD3890,O6519,Clothes,3,17973
OD3891,O6614,Laptop,1,17676
OD3892,O6115,Clothes,4,3516
OD3893,O4876,Mobile,4,13482
OD3894,O4908,Washing Machine,2,11577
OD3895,O2695,Mouse,3,17311
OD3896,O3622,Charger,2,9235
OD3897,O6520,Laptop,2,8596
OD3898,O6269,Mouse,1,9724
OD3899,O4445,Keyboard,4,18128
OD3900,O2112,Shoes,1,1447
OD3901,O2811,Earphones,2,4679
OD3902,O4381,Mobile,3,14290
OD3903,O2297,Earphones,4,11125
OD3904,O4073,Clothes,4,5452
OD3905,O2550,Shoes,4,12441
OD3906,O2150,Laptop,2,14060
OD3907,O5905,Mouse,1,14140
OD3908,O3056,Laptop,1,13371
OD3909,O6696,AC,2,14605
OD3910,O5819,Keyboard,2,13783
OD3911,O5741,TV,2,11443
OD3912,O5076,AC,3,12560
OD3913,O2833,Mouse,2,13402
OD3914,O6882,AC,1,9116
OD3915,O6492,Earphones,2,15884
OD3916,O4351,Washing Machine,1,19897
OD3917,O4115,Shoes,1,5142
OD3918,O3876,Keyboard,4,552
OD3919,O2222,Laptop,1,10184
OD3920,O2249,Laptop,2,3262
OD3921,O4757,Earphones,3,15795
OD3922,O3690,Mouse,4,4276
OD3923,O5729,Mouse,1,14561
OD3924,O2503,Shoes,3,11345
OD3925,O5039,Mouse,1,9594
OD3926,O6505,Clothes,1,19542
OD3927,O3652,Clothes,2,16138
OD3928,O4609,Charger,2,12622
OD3929,O3134,Mobile,4,14204
OD3930,O5887,Mouse,2,12068
OD3931,O5502,Mobile,1,14945
OD3932,O5617,Charger,3,2592
OD3933,O5031,Shoes,2,4624
OD3934,O5876,TV,1,8019
OD3935,O3039,AC,2,13385
OD3936,O5061,Washing Machine,2,16854
OD3937,O4520,Mobile,1,11505
OD3938,O6560,Washing Machine,2,14206
OD3939,O5759,Earphones,4,17812
OD3940,O5208,Washing Machine,3,11507
OD3941,O4607,TV,3,5937
OD3942,O3561,Mouse,2,10333
OD3943,O3773,Shoes,1,10292
OD3944,O4052,Keyboard,4,2845
OD3945,O2065,Clothes,1,10998
OD3946,O2989,Mouse,1,17226
OD3947,O6855,Mobile,3,2705
OD3948,O2264,Clothes,4,9091
OD3949,O4543,Clothes,4,6061
OD3950,O2093,Shoes,4,650
OD3951,O2820,Shoes,1,4722
OD3952,O4513,TV,1,9268
OD3953,O3374,TV,2,11152
OD3954,O5967,TV,1,4349
OD3955,O2343,TV,3,17714
OD3956,O4748,Laptop,2,19983
OD3957,O5639,TV,4,5019
OD3958,O3075,Laptop,4,14643
OD3959,O5088,Earphones,1,8674
OD3960,O4159,AC,3,19932
OD3961,O2319,TV,3,19684
OD3962,O4507,AC,2,16986
OD3963,O6708,Charger,1,12288
OD3964,O3215,Mouse,3,389
OD3965,O6510,Keyboard,3,17857
OD3966,O2622,Laptop,2,13575
OD3967,O4857,Clothes,4,6629
OD3968,O2932,Washing Machine,2,19745
OD3969,O6895,Earphones,3,10037
OD3970,O2008,Earphones,1,12324
OD3971,O2689,TV,4,14053
OD3972,O5473,Shoes,2,8141
OD3973,O2291,Charger,4,19939
OD3974,O5038,Shoes,3,17816
OD3975,O3846,Clothes,4,426
OD3976,O6513,Washing Machine,3,19699
OD3977,O4120,Charger,3,12577
OD3978,O3014,Washing Machine,3,7975
OD3979,O2174,Earphones,3,6391
OD3980,O4586,Keyboard,2,17615
OD3981,O5751,Washing Machine,1,13752
OD3982,O4191,Keyboard,1,12733
OD3983,O4697,AC,2,3622
OD3984,O5519,AC,4,7030
OD3985,O6555,Laptop,1,12075
OD3986,O3201,AC,1,5776
OD3987,O3342,AC,1,19989
OD3988,O6012,Laptop,2,16920
OD3989,O5484,Charger,3,8519
OD3990,O4353,Clothes,1,2794
OD3991,O4717,Shoes,4,11142
OD3992,O5913,Washing Machine,3,16268
OD3993,O2964,Laptop,1,9773
OD3994,O3956,TV,1,2237
OD3995,O3339,AC,2,17471
OD3996,O4585,Mobile,4,8813
OD3997,O4855,Charger,4,15583
OD3998,O5442,Mobile,2,2478
OD3999,O3607,Mouse,1,4515
OD4000,O2932,TV,4,11603
OD4001,O4380,Mobile,4,12955
OD4002,O6707,Clothes,4,19970
OD4003,O5514,Laptop,1,1696
OD4004,O6295,Shoes,1,12868
OD4005,O4103,Keyboard,1,1481
OD4006,O6932,Keyboard,1,18644
OD4007,O3064,Washing Machine,2,17769
OD4008,O4671,Mouse,2,13135
OD4009,O6156,Charger,1,5491
OD4010,O4367,Mobile,3,4255
OD4011,O4507,Clothes,3,13814
OD4012,O5674,Mobile,4,2247
OD4013,O3105,Laptop,3,3876
OD4014,O2910,TV,1,6773
OD4015,O4275,Clothes,1,19135
OD4016,O2653,Earphones,2,5435
OD4017,O4029,Mouse,1,1088
OD4018,O3233,Mouse,4,14427
OD4019,O5423,Charger,1,18800
OD4020,O5849,Laptop,4,6579
OD4021,O5990,Clothes,3,17307
OD4022,O4306,Keyboard,1,14914
OD4023,O2398,Charger,4,16168
OD4024,O6418,Mobile,2,9774
OD4025,O3697,Earphones,1,7069
OD4026,O6403,Clothes,1,6784
OD4027,O4711,Charger,4,7079
OD4028,O2731,Earphones,3,7343
OD4029,O3924,Washing Machine,1,9208
OD4030,O5433,TV,3,13257
OD4031,O4445,Mobile,3,13903
OD4032,O3751,Clothes,4,16165
OD4033,O2080,Mouse,3,10832
OD4034,O6705,Laptop,1,18554
OD4035,O6073,AC,1,18390
OD4036,O6516,Clothes,3,6486
OD4037,O6797,AC,1,2797
OD4038,O5667,Mouse,4,19983
OD4039,O4663,Clothes,4,9789
OD4040,O4020,Washing Machine,1,3136
OD4041,O3796,Keyboard,2,4440
OD4042,O5673,Charger,4,6338
OD4043,O3563,Shoes,1,8094
OD4044,O5140,Earphones,3,10143
OD4045,O3269,Shoes,2,18535
OD4046,O6140,TV,2,9427
OD4047,O5797,Washing Machine,4,11191
OD4048,O4739,Laptop,3,17886
OD4049,O4612,Keyboard,3,19850
OD4050,O3428,TV,3,16403
OD4051,O2830,Washing Machine,1,4633
OD4052,O2335,Laptop,2,6622
OD4053,O6718,Clothes,4,16398
OD4054,O6920,AC,2,1280
OD4055,O3803,Shoes,3,18975
OD4056,O3158,Clothes,1,19800
OD4057,O4282,Earphones,4,897
OD4058,O2689,Washing Machine,1,19592
OD4059,O2263,Keyboard,3,19190
OD4060,O6740,Keyboard,1,17699
OD4061,O4735,Earphones,1,19814
OD4062,O3282,Washing Machine,1,2937
OD4063,O3358,Mouse,3,17105
OD4064,O4294,Earphones,4,16081
OD4065,O2772,Mobile,4,5701
OD4066,O4104,Washing Machine,4,5947
OD4067,O4550,Mouse,3,2974
OD4068,O5816,Mouse,2,9346
OD4069,O4705,Washing Machine,3,11139
OD4070,O4594,Washing Machine,3,2701
OD4071,O5612,Laptop,2,13275
OD4072,O5474,Shoes,2,8919
OD4073,O6305,Shoes,3,5495
OD4074,O2221,Washing Machine,4,12275
OD4075,O5373,Washing Machine,4,2657
OD4076,O3942,Mobile,2,10324
OD4077,O2744,Mobile,1,11457
OD4078,O6633,AC,1,17290
OD4079,O6915,Washing Machine,1,11355
OD4080,O2909,Washing Machine,4,12547
OD4081,O2040,Laptop,4,1471
OD4082,O2360,Laptop,3,9826
OD4083,O4807,Keyboard,2,11849
OD4084,O3974,Charger,2,13352
OD4085,O3628,TV,1,3533
OD4086,O6930,Clothes,4,831
OD4087,O3388,Clothes,3,7904
OD4088,O5725,Mouse,4,16677
OD4089,O3040,AC,4,1869
OD4090,O4209,Shoes,2,10663
OD4091,O5278,Mobile,4,10214
OD4092,O6379,Keyboard,4,6989
OD4093,O3806,Mobile,3,14063
OD4094,O2839,TV,3,16446
OD4095,O3298,Shoes,4,1559
OD4096,O5172,Charger,1,6891
OD4097,O3889,Mobile,3,13074
OD4098,O5555,Shoes,1,5226
OD4099,O4239,Washing Machine,1,3652
OD4100,O3390,TV,4,15748
OD4101,O4933,Mobile,3,15093
OD4102,O4735,Charger,3,13805
OD4103,O5318,TV,3,1934
OD4104,O5792,Keyboard,3,12600
OD4105,O2535,TV,4,6296
OD4106,O4658,TV,2,1386
OD4107,O6405,Keyboard,4,5649
OD4108,O5453,Mobile,4,9351
OD4109,O5016,AC,4,11157
OD4110,O3090,Earphones,4,727
OD4111,O3858,Charger,2,2315
OD4112,O4644,Mouse,3,7755
OD4113,O5708,Keyboard,1,8853
OD4114,O5790,Charger,1,265
OD4115,O4539,Charger,3,13056
OD4116,O3504,Mouse,1,16517
OD4117,O5513,Keyboard,2,18051
OD4118,O3613,Shoes,4,11447
OD4119,O3398,Mouse,3,17332
OD4120,O6140,Shoes,3,17028
OD4121,O3241,Mouse,4,19133
OD4122,O5223,Clothes,3,8931
OD4123,O3009,Keyboard,1,10417
OD4124,O4636,Mouse,4,15909
OD4125,O6707,Mobile,4,14462
OD4126,O6363,Mobile,4,12582
OD4127,O4253,TV,2,3066
OD4128,O3882,Washing Machine,1,4803
OD4129,O6469,AC,4,8420
OD4130,O2532,Mouse,2,5113
OD4131,O5693,Laptop,1,14355
OD4132,O2212,Earphones,4,2346
OD4133,O3639,Mobile,1,11495
OD4134,O4699,Clothes,3,802
OD4135,O6318,Keyboard,1,8630
OD4136,O2415,TV,4,9826
OD4137,O2296,Shoes,1,12818
OD4138,O4799,Mouse,1,15520
OD4139,O2254,Keyboard,3,5352
OD4140,O4943,Earphones,2,4444
OD4141,O2959,AC,2,11352
OD4142,O3763,Earphones,4,4740
OD4143,O2065,Clothes,3,4974
OD4144,O3604,Laptop,4,8031
OD4145,O5192,Mobile,2,14859
OD4146,O2795,Mobile,1,12600
OD4147,O2590,Laptop,3,10094
OD4148,O3805,AC,4,12999
OD4149,O5049,TV,2,8838
OD4150,O2667,Clothes,2,5775
OD4151,O5022,TV,3,15479
OD4152,O5208,Mouse,2,18988
OD4153,O3324,Shoes,1,1878
OD4154,O3065,Earphones,3,9400
OD4155,O3532,Mobile,1,18723
OD4156,O4753,Shoes,2,14280
OD4157,O3016,Earphones,3,14265
OD4158,O2283,Mobile,4,7583
OD4159,O5278,Washing Machine,1,7308
OD4160,O5161,AC,1,5483
OD4161,O2224,Charger,2,2574
OD4162,O2185,Keyboard,1,8581
OD4163,O3448,AC,1,13061
OD4164,O6952,Washing Machine,1,12502
OD4165,O3474,Shoes,2,10731
OD4166,O6969,Keyboard,3,6610
OD4167,O2677,AC,1,6931
OD4168,O5375,AC,1,1148
OD4169,O5055,Mobile,2,9202
OD4170,O2544,Washing Machine,2,16875
OD4171,O3087,Mouse,2,2791
OD4172,O2492,Mobile,1,13233
OD4173,O2311,Shoes,2,5931
OD4174,O6174,Washing Machine,2,16174
OD4175,O6820,Laptop,2,8958
OD4176,O2412,Clothes,2,11372
OD4177,O6273,Mobile,4,9543
OD4178,O6423,Keyboard,3,14343
OD4179,O2992,Laptop,2,8059
OD4180,O3452,Laptop,1,13370
OD4181,O5530,AC,4,7468
OD4182,O3394,Charger,4,15227
OD4183,O5198,Charger,2,11042
OD4184,O5271,TV,3,17946
OD4185,O3941,AC,4,14236
OD4186,O5818,Charger,1,17903
OD4187,O3500,Earphones,3,1404
OD4188,O5422,Clothes,3,856
OD4189,O6688,Mouse,2,15839
OD4190,O3510,Washing Machine,1,11599
OD4191,O6465,Earphones,3,3221
OD4192,O2933,Washing Machine,2,5900
OD4193,O2460,Laptop,4,1063
OD4194,O2681,TV,4,12171
OD4195,O3578,Shoes,3,5950
OD4196,O3812,Laptop,4,11824
OD4197,O3541,Shoes,1,16939
OD4198,O3616,Laptop,1,3706
OD4199,O3797,Washing Machine,3,2309
OD4200,O6262,Washing Machine,2,13954
OD4201,O2923,Mobile,2,13258
OD4202,O5202,Keyboard,4,10494
OD4203,O5981,Mouse,1,12380
OD4204,O6087,Earphones,4,17819
OD4205,O2730,TV,3,1966
OD4206,O2252,Earphones,4,18815
OD4207,O3529,TV,1,4776
OD4208,O5909,Clothes,3,13344
OD4209,O6469,Clothes,3,4833
OD4210,O4786,TV,1,17302
OD4211,O2012,Mobile,4,8826
OD4212,O2396,Earphones,4,13489
OD4213,O3121,AC,1,15291
OD4214,O4987,Earphones,4,10727
OD4215,O6458,Washing Machine,4,895
OD4216,O4392,Mouse,3,6567
OD4217,O5034,Mobile,1,19421
OD4218,O2257,Mobile,1,7955
OD4219,O3909,Clothes,4,18412
OD4220,O2278,Shoes,4,3399
OD4221,O3064,Mouse,4,13366
OD4222,O4950,Mouse,2,4448
OD4223,O2213,Charger,3,17035
OD4224,O5444,AC,2,304
OD4225,O2058,Charger,2,18374
OD4226,O5612,Keyboard,4,9275
OD4227,O4095,Keyboard,1,7326
OD4228,O2080,Charger,4,5315
OD4229,O5491,Shoes,3,12066
OD4230,O4601,Shoes,4,6185
OD4231,O2810,TV,4,15659
OD4232,O3172,Keyboard,2,8977
OD4233,O3577,TV,1,13459
OD4234,O6271,Earphones,3,18312
OD4235,O5610,TV,3,8862
OD4236,O3549,AC,3,12297
OD4237,O2691,Earphones,4,3007
OD4238,O3284,Earphones,4,8254
OD4239,O5761,Charger,1,15665
OD4240,O6222,Clothes,3,9847
OD4241,O4239,Mouse,1,14974
OD4242,O3200,Shoes,1,6357
OD4243,O3858,Shoes,3,11004
OD4244,O6006,Mouse,1,12383
OD4245,O2363,TV,2,8236
OD4246,O6286,AC,2,16555
OD4247,O2535,Shoes,1,5389
OD4248,O6284,TV,3,13425
OD4249,O5584,Keyboard,1,5665
OD4250,O6505,Washing Machine,2,8653
OD4251,O2226,AC,3,7987
OD4252,O2011,Clothes,4,17036
OD4253,O3319,Mouse,3,8909
OD4254,O4368,Laptop,2,19284
OD4255,O6780,Mobile,4,15997
OD4256,O2822,Shoes,3,5590
OD4257,O6627,Mobile,1,17320
OD4258,O5462,Shoes,2,6562
OD4259,O3483,Washing Machine,1,19379
OD4260,O4109,Mouse,4,1461
OD4261,O3495,Mouse,4,2398
OD4262,O3944,Clothes,2,2490
OD4263,O5449,Charger,1,4755
OD4264,O5236,Earphones,4,9989
OD4265,O2434,Charger,1,13091
OD4266,O3712,Earphones,4,19378
OD4267,O6224,Laptop,2,1251
OD4268,O6882,Clothes,4,8954
OD4269,O4565,Shoes,3,8508
OD4270,O3845,AC,3,15321
OD4271,O3940,Washing Machine,4,14090
OD4272,O2260,Mouse,4,4660
OD4273,O3182,Shoes,4,6031
OD4274,O2004,Mouse,1,19286
OD4275,O4812,TV,3,12869
OD4276,O6513,Clothes,3,3215
OD4277,O2132,Mouse,4,11998
OD4278,O6390,Laptop,4,9798
OD4279,O4895,Washing Machine,1,8142
OD4280,O4115,Charger,2,1747
OD4281,O3980,Earphones,1,7726
OD4282,O4188,Laptop,4,10941
OD4283,O6772,Clothes,4,11300
OD4284,O4564,Charger,4,7279
OD4285,O6773,TV,1,8293
OD4286,O5833,Laptop,4,8872
OD4287,O6576,Mobile,3,14676
OD4288,O3131,Washing Machine,2,8877
OD4289,O2480,Earphones,1,17206
OD4290,O3918,AC,3,5118
OD4291,O3073,Laptop,4,12554
OD4292,O4459,TV,1,8714
OD4293,O5376,Charger,3,6743
OD4294,O4594,Earphones,3,1565
OD4295,O6850,AC,2,12316
OD4296,O5797,Earphones,1,10533
OD4297,O6567,AC,1,4027
OD4298,O6537,Laptop,1,18050
OD4299,O4342,Earphones,3,3073
OD4300,O4329,TV,2,19235
OD4301,O3772,AC,2,15732
OD4302,O4305,Washing Machine,4,12426
OD4303,O4745,Shoes,3,13784
OD4304,O5215,Shoes,1,8868
OD4305,O4211,Mouse,2,4749
OD4306,O2277,Keyboard,4,9503
OD4307,O4140,Laptop,2,11282
OD4308,O6294,Shoes,3,667
OD4309,O4585,Keyboard,2,17313
OD4310,O4974,Clothes,2,8774
OD4311,O4690,Clothes,4,9622
OD4312,O4822,Washing Machine,4,10661
OD4313,O6446,Charger,2,14833
OD4314,O4883,Keyboard,1,18755
OD4315,O5089,Clothes,2,16693
OD4316,O2750,Laptop,3,3015
OD4317,O3968,AC,4,11011
OD4318,O4591,AC,3,10130
OD4319,O5808,Washing Machine,2,3794
OD4320,O2619,Keyboard,2,10297
OD4321,O3591,Clothes,2,3370
OD4322,O5748,Shoes,4,11797
OD4323,O6722,Clothes,3,7383
OD4324,O4940,Charger,1,4257
OD4325,O3459,Clothes,1,17743
OD4326,O2283,TV,2,15781
OD4327,O6575,Earphones,1,11017
OD4328,O4553,Mobile,3,5228
OD4329,O6825,Earphones,3,17422
OD4330,O3096,Washing Machine,4,6533
OD4331,O4912,Keyboard,2,10485
OD4332,O2135,Mobile,2,16122
OD4333,O6482,Earphones,4,4476
OD4334,O6828,Earphones,2,17275
OD4335,O4076,Washing Machine,4,8153
OD4336,O4247,TV,4,11278
OD4337,O6435,AC,2,13943
OD4338,O6459,TV,2,16340
OD4339,O2664,Washing Machine,2,7581
OD4340,O4334,Laptop,1,16183
OD4341,O3599,Earphones,3,9049
OD4342,O6170,Earphones,3,18368
OD4343,O5201,Clothes,1,17872
OD4344,O4174,TV,2,11239
OD4345,O6888,Mobile,4,15696
OD4346,O5869,Earphones,4,4174
OD4347,O5719,Washing Machine,1,6478
OD4348,O4776,Washing Machine,1,10365
OD4349,O4934,Shoes,2,13395
OD4350,O3162,Charger,2,12986
OD4351,O3934,Shoes,4,9555
OD4352,O6208,Washing Machine,1,7429
OD4353,O6135,Earphones,3,19780
OD4354,O5206,Mouse,2,10692
OD4355,O5904,Washing Machine,2,6286
OD4356,O3607,Earphones,2,19073
OD4357,O6474,Mouse,1,12336
OD4358,O2980,Charger,2,15588
OD4359,O4217,Clothes,1,14107
OD4360,O2467,TV,1,11668
OD4361,O5331,Mouse,1,6018
OD4362,O5180,AC,3,7916
OD4363,O2312,Earphones,3,19922
OD4364,O5160,Laptop,4,6188
OD4365,O6471,Charger,4,18570
OD4366,O2329,Clothes,3,3596
OD4367,O5802,Keyboard,1,3058
OD4368,O6019,Earphones,4,2833
OD4369,O2652,Shoes,3,4955
OD4370,O6107,Shoes,3,14882
OD4371,O5030,AC,1,277
OD4372,O2778,TV,1,15934
OD4373,O3469,TV,3,3386
OD4374,O6737,Washing Machine,4,10757
OD4375,O4610,Earphones,3,6797
OD4376,O4067,Laptop,2,1924
OD4377,O6889,Earphones,3,17646
OD4378,O6538,Clothes,4,5066
OD4379,O5205,Mobile,4,18125
OD4380,O4770,Charger,2,1352
OD4381,O3853,Mobile,4,10438
OD4382,O5416,Clothes,2,19821
OD4383,O4643,Shoes,2,6907
OD4384,O6409,Clothes,4,4386
OD4385,O4647,Mouse,4,8418
OD4386,O4507,Charger,3,14399
OD4387,O2224,Mobile,2,10577
OD4388,O4249,TV,2,4537
OD4389,O2176,Mouse,1,17629
OD4390,O6731,Washing Machine,1,5453
OD4391,O3368,AC,3,4558
OD4392,O6960,Clothes,1,5932
OD4393,O5822,Laptop,2,17683
OD4394,O4883,TV,2,19673
OD4395,O6686,Earphones,2,13455
OD4396,O4588,Earphones,4,12581
OD4397,O4473,Mobile,1,11708
OD4398,O6261,Earphones,1,16196
OD4399,O6605,Washing Machine,1,8638
OD4400,O3468,Keyboard,4,14715
OD4401,O5004,Mouse,4,12140
OD4402,O6620,AC,2,1705
OD4403,O4582,Laptop,4,9951
OD4404,O6498,Washing Machine,4,17743
OD4405,O6695,Shoes,1,18607
OD4406,O6261,Mouse,3,13480
OD4407,O5642,Shoes,2,3534
OD4408,O5353,TV,2,12577
OD4409,O5788,Washing Machine,3,18767
OD4410,O3298,Earphones,1,4062
OD4411,O4718,Laptop,3,18032
OD4412,O6257,AC,1,12891
OD4413,O6318,Shoes,4,14221
OD4414,O4481,Keyboard,2,5055
OD4415,O5207,Mouse,3,15535
OD4416,O2435,AC,4,9794
OD4417,O2200,Shoes,1,19431
OD4418,O2671,Shoes,3,4867
OD4419,O2570,Keyboard,2,18719
OD4420,O6487,Clothes,3,15070
OD4421,O3395,Mobile,4,1855
OD4422,O6936,Keyboard,3,1846
OD4423,O2496,Keyboard,1,17364
OD4424,O3967,TV,1,8835
OD4425,O6802,Keyboard,3,16669
OD4426,O4074,Shoes,4,16918
OD4427,O3001,Keyboard,3,4426
OD4428,O6861,Charger,3,913
OD4429,O2160,Earphones,3,4505
OD4430,O4157,Mobile,4,7084
OD4431,O3616,Washing Machine,3,3574
OD4432,O2860,Keyboard,3,19022
OD4433,O5728,Washing Machine,4,3259
OD4434,O6309,Mobile,3,3316
OD4435,O3645,TV,4,11593
OD4436,O3939,Laptop,3,1424
OD4437,O4378,Keyboard,4,4145
OD4438,O3984,Mouse,1,388
OD4439,O4348,AC,1,10455
OD4440,O5001,AC,1,11044
OD4441,O2172,Washing Machine,4,6288
OD4442,O6220,Earphones,2,9816
OD4443,O2551,AC,2,19343
OD4444,O3287,AC,2,12313
OD4445,O4423,Charger,1,16691
OD4446,O5243,AC,1,19378
OD4447,O4915,AC,4,4287
OD4448,O6052,Charger,4,3081
OD4449,O6907,TV,2,8726
OD4450,O3280,Mouse,4,11330
OD4451,O6790,Keyboard,4,4376
OD4452,O5798,Laptop,1,13076
OD4453,O6811,Mouse,4,16035
OD4454,O2287,Mouse,1,8163
OD4455,O4784,Mouse,4,17234
OD4456,O3137,Mouse,1,17534
OD4457,O4321,Mouse,4,1479
OD4458,O4985,Keyboard,2,8615
OD4459,O5543,Keyboard,2,9838
OD4460,O2872,Mobile,4,1524
OD4461,O4014,TV,2,13625
OD4462,O6291,Keyboard,3,18831
OD4463,O5102,Washing Machine,1,6672
OD4464,O4583,Mobile,2,15595
OD4465,O4754,Clothes,4,467
OD4466,O3550,Clothes,1,656
OD4467,O3795,Laptop,4,13876
OD4468,O4456,Keyboard,1,7246
OD4469,O4472,AC,3,9010
OD4470,O3387,Washing Machine,1,17237
OD4471,O5549,Earphones,4,13322
OD4472,O5320,AC,4,19938
OD4473,O2420,Laptop,2,19713
OD4474,O3002,AC,4,12109
OD4475,O6759,Laptop,2,1168
OD4476,O4620,Charger,4,15360
OD4477,O4725,Mouse,1,13941
OD4478,O6204,Washing Machine,4,14478
OD4479,O3323,TV,2,6348
OD4480,O6025,Keyboard,1,1150
OD4481,O6368,Laptop,4,19247
OD4482,O2094,AC,2,10030
OD4483,O6577,Laptop,4,12230
OD4484,O3052,Clothes,2,4708
OD4485,O6710,Earphones,4,2666
